rate,review_text,object_address,cleaned_text,sentiment,pos_info_predicted,neg_info_predicted,neutre_info_predicted,unknown_info_predicted,pos_access_predicted,neg_access_predicted,neutre_access_predicted,unknown_access_predicted,pos_relation_predicted,neg_relation_predicted,neutre_relation_predicted,unknown_relation_predicted,pos_reactivite_predicted,neg_reactivite_predicted,neutre_reactivite_predicted,unknown_reactivite_predicted,pos_simplicite_predicted,neg_simplicite_predicted,neutre_simplicite_predicted,unknown_simplicite_predicted,address
5,"Bonjour Contrairement à ce que j'ai pû lire j'ai été très bien accueilli, très bien renseigné et tout ça avec le sourire.","61 Av. Simone Veil, 06000 Nice",bonjour contrairement bien accueillir bien sourir,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
3,Un personnel disponible et agréable aujourd'hui. Un emplacement géographique pas très bien indiqué à l'extérieur.,"61 Av. Simone Veil, 06000 Nice",personnel disponible agréable aujourd'hui emplacement géographique bien extérieur,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
1,"De la grosse m*rde merci de changé les personnes qui travaillent dedans, manque de respect envers les autre vous prennent de haut ! Et j'ai été radié car j'ai eu le covid ! Merci ! (j'ai fourni tout les papier pour prouvé que j'étais malade du covid)","61 Av. Simone Veil, 06000 Nice",gros m*rde changé dedan manqu respect haut covid papier malade covid,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
1,"Personnelles incompétent ! Irrespectueux!  Les conseillères sont toujours en retard pour les rendez vous, si vous arriver en retard vous, on vous supprime vos allocations c'est pas normal.  Manque de respect, ont vous force à faire des choses que vous n'avez pas envie, des mauvais information,  et que des offres d'emplois perimer.  Du grand n'importe quoi une vraie honte ! Pas de place poir ce garer ou si mais on vous casse la voiture.. ou amende..  Et de plus c'est très très sale !!!","61 Av. Simone Veil, 06000 Nice",personnel irrespectueu conseiller retard rendez retard allocation normal manque respect chose envie mauvais information offre emploi grand vraie hont place garer voiture amende sale,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
1,Changer pôle emploi ne serve à rien sauf pour les conseils de Pôle emploi qui puisse avoir un travail !,"61 Av. Simone Veil, 06000 Nice",pôle emploi rien conseil pôle emploi travail,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
5,"L'antenne de Nice Ouest comporte des agents (surtout ceux du service rémunération) particulièrement compétents, efficaces et humains. Très satisfaite de leurs conseils et leur accompagnement. Un grand merci!","61 Av. Simone Veil, 06000 Nice",antenne nice ouest agent service rémunération particulièrement compétent efficace humain conseil accompagnement grand,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
5,"Super accueil ! Des agents compétents, sympathiques, aimables et humains. Surpris de certains avis très défavorables. Ceux-ci devraient se déplacer au pôle emploi du centre rue Berlioz et voir la différence..","61 Av. Simone Veil, 06000 Nice",accueil agent compétent sympathique aimable humain surpri avis défavorable pôle emploi centre rue berlioz différence,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
1,Agence vraiment pas agréable les conseillers vous traite Come des moins que rien et ce permets de vous racrocher au nez,"61 Av. Simone Veil, 06000 Nice",vraiment agréable conseiller come rien nez,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
5,Accueil incroyable d une gentillesse très bien orientée merci encore,"61 Av. Simone Veil, 06000 Nice",accueil incroyable gentillesse bien,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
1,Ils oublient parfois qu ils existent car certains ne travaillent plus ou pas .. ils nous doivent leur existence pas l inverse ! A l image du pays trop laxiste avec certains paresseux .,"61 Av. Simone Veil, 06000 Nice",existence image pays trop laxiste paresseux,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"61 Av. Simone Veil, 06000 Nice"
1,Se plaint a leur chef sans raison.Ne traite pas ce qu on leur demande alors qu on fournit tous les documents deux fois.,"61 Av. Simone Veil, 06000 Nice",chef raison.ne traite document fois,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"61 Av. Simone Veil, 06000 Nice"
5,"Personnellement j’en sort , personnel de sécurité, accueil.. bref tous le sourire et très sympa . Très bien renseigné.... rien a dire.","61 Av. Simone Veil, 06000 Nice",personnellement sort personnel sécurité accueil bref sourire sympa bien .... rien,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
5,Personnel accueillant et bienveillant. Un service efficace et personnalisé! Je conseille!,"61 Av. Simone Veil, 06000 Nice",personnel service efficace,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
4,"Très bon accueil,   personnel entièrement à votre écoute,  excellents conseils, Merci","61 Av. Simone Veil, 06000 Nice",bon accueil personnel entièrement écoute excellent conseil,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
2,"Donne de mauvaises informations, conseillère  très difficile à joindre.","61 Av. Simone Veil, 06000 Nice",mauvais information conseiller difficile joindre,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"61 Av. Simone Veil, 06000 Nice"
4,Rien n'a dire toujours bien reçu 👍,"61 Av. Simone Veil, 06000 Nice",rien bien,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
1,Préfère  prendre un café au lieu de s occuper des chômeurs !!! INADMISSIBLE.,"61 Av. Simone Veil, 06000 Nice",café lieu chômeur inadmissible,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
1,Il ne conpraine pas se con leur demande,"61 Av. Simone Veil, 06000 Nice",demande,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"61 Av. Simone Veil, 06000 Nice"
5,Equipe adorable et efficace,"61 Av. Simone Veil, 06000 Nice",adorable efficace,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"61 Av. Simone Veil, 06000 Nice"
4,Très bonne agence,"61 Av. Simone Veil, 06000 Nice",bon agence,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"61 Av. Simone Veil, 06000 Nice"
1,sert à rien repond jamais au téléphone quand on les appelle,"61 Av. Simone Veil, 06000 Nice",sert rien repond jamais téléphone,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
1,Incompétence bonjour !,"61 Av. Simone Veil, 06000 Nice",incompétence bonjour,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"61 Av. Simone Veil, 06000 Nice"
1,"Des bons à rien, si l’incompétence était une qualification je comprendrais pourquoi ils sont payés. Il ne faut surtout pas avoir besoin de conseils ou de services de cet organisme, si vous êtes de Lunel ou des alentours. Et notamment si vous êtes un futur entrepreneur, fuyez cette agence… Dommage que l’on ne puisse pas mettre 0 étoile ce serait plus approprié.","300 Av. des Abrivados, 34400 Lunel",bon rien qualification besoin conseil service organisme lunel alentours futur entrepreneur agence dommage étoile approprié,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
5,J ai été faire ma déclaration chez pôle emploi j'ai demandé de l aide car je n'ai pas beaucoup de notions en informatique. J'ai eu de la chance car le jeune homme (Monsieur Catalin)  qui s est occupé de moi à beaucoup de patience. Je le remercie beaucoup pour avoir pris du temps pour moi. Il m a donné toutes les explications que j attendais avec beaucoup de respect envers moi car j'ai beaucoup de lacunes en informatique.... Monsieur Catalin est une belle personne Très humain et surtout très patient... Je le remercie,"300 Av. des Abrivados, 34400 Lunel",déclaration pôle emploi aide beaucoup notion informatique chance jeune homme Monsieur catalin beaucoup patience beaucoup temps explication attendai beaucoup respect beaucoup lacune informatique .... Monsieur catalin bel humain patient ... remercier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
1,"Bon a rien Cet trois mots suffisent à savoir à qui on a a faire. Je suis poli et ne menace pas car de nature calme mais tout ce que je peut dire cet que des tartes ce perdent. Quelle incompétence, quelle indifférence... Honte à vous .  Pauvre France.","300 Av. des Abrivados, 34400 Lunel",bon rien mot nature calme tarte perdent incompétence indifférence ... hont france,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
5,"Pour faciliter les démarches d’inscription au Pôle Emploi. Un jeune homme se prénommant Catalin, m’a aider avec beaucoup de patience et bienveillance.","300 Av. des Abrivados, 34400 Lunel",démarche inscription pôle emploi jeune homme catalin beaucoup patience bienveillance,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"300 Av. des Abrivados, 34400 Lunel"
5,"Catalin a été super patient et à l'ecoute. Il a fait preuve de courtoisie et a de très bonnes competences, je le recommande vivement.","300 Av. des Abrivados, 34400 Lunel",catalin patient ecoute preuve courtoisie bon competence recommande vivement,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
5,"Très satisfaisant, Catalin a été super sympathique et aidant pour mes démarches.","300 Av. des Abrivados, 34400 Lunel",satisfaisant catalin sympathique démarche,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
1,"Ils sont inutiles, ils n'ont qu'à s'assurer que les gens qui ont travaillé reçoivent leur argent, et ils ne savent même pas comment faire, aujourd'hui j'ai encore un compte zéro, c'est honteux que ces gens reçoivent un salaire de l'état.","300 Av. des Abrivados, 34400 Lunel",inutile argent aujourd'hui compte zéro honteux salaire état,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
2,"C'est le seul endroit au MONDE!!!, et j'en suis sûr, ou pour changer de RIB en ligne, donc sur l'application ou le Site web, IL FAUT ALLÉ EN AGENCE, LE SCANNER POUR QU'IL NE SOIT MÊME PAS PRIS EN COMPTE AU FINAL!?!!🤣🤣🤣🤣🤣🤣👎👎👎👎👎 UNE RÉELLE PERTE DE TEMPS POUR MOI ET D'ARGENT DES CONTRIBUABLES POUR UN SYSTÈME BANCALE EN 2022,🤣🤣🤣😂😂😂😭😭😭😭🤫 …","300 Av. des Abrivados, 34400 Lunel","endroit monde sûr rib ligne application site web agence compte final!?!! réel perte temps argent contribuable système bancal 2022,",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"300 Av. des Abrivados, 34400 Lunel"
2,"A l'accueil ils sont plutôt froid. Je dépose un document (Un bulletin de salaire) soudain branle-bas de combat, la personne lève les bras en l'air et me dit qu'il ne prend pas de document. Il faut le scanner et l'envoyer en me connectant à mon compte. Merci pour le renseignement!  mais à chaque fois le document aie rejeté. Il me dit de regarder le format du document, merci pour le renseignement. Je suis détenteur d'un BTS Informatique.","300 Av. des Abrivados, 34400 Lunel",accueil froid document bulletin salaire soudain branle combat bras air document scanner compte renseignement fois document format document renseignement détenteur informatique,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"300 Av. des Abrivados, 34400 Lunel"
1,"Conseillère incompétente qui ne répond jamais aux mails envoyés, aucun investissement, demande de rendez vous jamais exaucée. Une honte on veut du travail mais on ne nous donne aucune chance. Cv envoyé  pour connaître son avis avant dépôt sur leur site jamais eu de réponse. Agence à fuire!!!!","300 Av. des Abrivados, 34400 Lunel",conseiller incompétent jamais mail aucun investissement rendez jamais exaucer honte travail aucun chance avis dépôt site jamais réponse agence,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
1,agence à fuir. conseillère qui n'est pas fichue de me donner un rendez vous même après plusieurs échanges d'emails et demandes de ma part. évite tout bonnement et simplement de faire son travail. fait trainer pour que les délais soient passés pour faire une demande... bref merci pole emploi.,"300 Av. des Abrivados, 34400 Lunel",fuir conseiller rendez échange e-mail demande part bonnement simplement travail faire délai demande ... bref pol emploi,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"300 Av. des Abrivados, 34400 Lunel"
1,"Je trouve que certaine interlocutrice dans cette agence manque de tacts et de civisme. Inadmissible pour un EPA.  Je justifie cet avis, par un appel ou l'interlocutrice à finit par me raccrocher au nez suite à son incompréhension du à son incompétence.","300 Av. des Abrivados, 34400 Lunel",interlocutric agence manqu tact civisme inadmissible epa avis appel interlocuteur nez suite incompréhension incompétence,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
1,La seule étoile est pour un monsieur très agréable et à l’écoute le seul comme ça d’ailleurs car on a vraiment l’impression de parler dans le vide et il soupir des qu’on leur expose un problème,"300 Av. des Abrivados, 34400 Lunel",étoile Monsieur agréable écout ailleurs vraiment vide soupir problème,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
1,Avec le pole emploie on s attend a ce faire  aider et finalement on ce rend compte que l aide est dans l autre sens ... on les aide a garder leurs emploi ... paradoxal et risible ...,"300 Av. des Abrivados, 34400 Lunel",pole emploi finalement compte aide sens ... aide emploi ... paradoxal risible ...,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
1,On paye vraiment ces gens là?! Ils servent à rien!,"300 Av. des Abrivados, 34400 Lunel",vraiment rien,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
1,Conseillère désagréable et incompétente.,"300 Av. des Abrivados, 34400 Lunel",conseiller désagréable incompétent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
4,"Rien à dire sur l’accueille, au top","300 Av. des Abrivados, 34400 Lunel",rien accueill top,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
4,Conseiller à l'écoute,"300 Av. des Abrivados, 34400 Lunel",écoute,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"300 Av. des Abrivados, 34400 Lunel"
1,"Surtout si vous voulez motiver les jeunes, les comprendre, les aider, n'allez pas chez pôle emploi. Ils sont juste là pour enfoncé les gens sous l'eau. De toute façon eux ils ont un emploi c'est le plus important.","1 Rue De L Atlantique, 53200 Château-Gontier-sur-Mayenne",jeune pôle emploi sou eau emploi important,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"1 Rue De L Atlantique, 53200 Château-Gontier-sur-Mayenne"
1,J'ai été très humilié par un test de qi pour me dire que j'avais pas le niveau pour la formation que j'ai eu. Pour ne pas aidé les gens il sont là. Et je voulais savoir a quoi sert pôle emploi aidé les gens ou les juger et les enfoncer. moi j'ai toujours cru en mes étoiles et j'ai pas besoin de leur conseil,"1 Rue De L Atlantique, 53200 Château-Gontier-sur-Mayenne",test niveau formation sert pôle emploi étoile besoin conseil,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"1 Rue De L Atlantique, 53200 Château-Gontier-sur-Mayenne"
5,Je trouve que les liens ce sont améliorer.,"1 Rue De L Atlantique, 53200 Château-Gontier-sur-Mayenne",lien,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 Rue De L Atlantique, 53200 Château-Gontier-sur-Mayenne"
1,Ils enfoncent les jeunes et creusent leurs dettes c'est inadmissible de radié les gens tous les 15 jours,"1 Rue De L Atlantique, 53200 Château-Gontier-sur-Mayenne",jeune dette inadmissible jour,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"1 Rue De L Atlantique, 53200 Château-Gontier-sur-Mayenne"
5,Good time over there.,"12 Bd Jean Rose, 77100 Meaux",good over there,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"12 Bd Jean Rose, 77100 Meaux"
1,"Je met 1 étoile pour le travail déplorable de ma conseillère en indemnisation : Nadia BERGANDY dont l'incompétence et l'inutilité depasse toute mes espérance.  Si vous l'avez je vous recommande de changer car en cas de besoin elle ne sert a rien, vous serez obligé de la relancer pour avoir une réponse, si vous avez une question elle vous dira d'appeler le 3949 au lieu de vous répondre et bien sur en cas de problème elle ne vous donnera aucune solution  Bref faites un effort sur qui vous recrutez parce que au vu de votre note c'est catastrophique","12 Bd Jean Rose, 77100 Meaux",étoile travail déplorable conseiller indemnisation nadia bergandy incompétence inutilité espérance cas besoin rien obliger réponse question 3949 lieu bien cas problème aucun solution bref effort note,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"12 Bd Jean Rose, 77100 Meaux"
1,"Complètement nul, je m’y suis rendue pour donner mon nouveau rib ,quand je demande à la dame de l’accueil elle me dit qu’il lui faut le rib en papier , j’essaie de me connecter sur un pc pour imprimer mon rib , pas du tt intuitif et personne qui puisse m’aider je demande à la personne de la sécurité je demande encore à la dame et finalement c’est une personne qui était là comme moi qui fini pour m’aider puis je cherche l’option pour imprimer et encore impossible donc je demande à un conseiller et impossible pour lui aussi d’imprimer car mon rib est en format texte, il me dit de lui montrer mon application banque et il essaie de télécharger mon rib mais il se rend compte que ma banque donne les ribs en format texte, là il va voir je ne sais pas qui et il reviens me dire que ce n’est pas possible qu’il faut que j’aille voir ma banque car ils peuvent pas prendre en compte mon rib si ce n’est pas en format pdf , ma banque c’est revolut et j’ai un carte virtuel . Bref tout ça simplement pour actualiser mes coordonnées bancaires   , quelque chose de tellement simple .","12 Bd Jean Rose, 77100 Meaux",complètement rib dame accueil luire rib papier rib intuitif sécurité dame finalement pouvoir option impossible conseiller impossible luire rib format text luire application banqu rib compte banque rib format text revien aller banque compte rib format banque carte virtuel bref simplement coordonnée bancaire chose simple,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"12 Bd Jean Rose, 77100 Meaux"
1,"Ceux qui répondent au téléphone sont de mauvaises humeur, ils parlent très mal et sont très hautains même lorsqu’un enfant fais du bruit ils parlent mal. Et ne veulent pas répondre aux demandes. Changer de personnels si vous ne savez pas faire un métier correctement. Tres mal acceuillant Ca doit être le temps qui joues sur leurs moral.. ou leurs salaires qui est trop peu élevés","12 Bd Jean Rose, 77100 Meaux",téléphone mauvais humeur mal lorsqu’ enfant fai bruit mal demande personnel métier correctement tre mal temps joue moral salaire trop élevé,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"12 Bd Jean Rose, 77100 Meaux"
1,Incapable d'annuler/modifier un rendez vous... et sa doit nous aider dans notre recherche d'emploi sa ?? Il va falloir trouver des employés compétent chez Pôle Emploi avant de trouver du travail pour les autres.,"12 Bd Jean Rose, 77100 Meaux",incapable rendez ... recherche emploi employé pôle travail,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"12 Bd Jean Rose, 77100 Meaux"
3,"Je mets 3 etoiles car les agents au guichet se sont toujours démenés pour m'aider avec ma paperasse et soucis avec l'administratif. Je ne  vais pas noter tout un service. Cependant l'accompagnement personnel  est à revoir,. C'est bien d'expliquer en diagonal, mais   faire le   lien parfois entre les différents acteurs lors du parcours de retour à l'emploi et de ne pas laisser le chercheur d'emploi seul c'est mieux ...  je ne citerais pas ma conseillère (pas mon genre)  mais je pense que la formation doit s'adresser aussi à ceux qui sont censés nous accompagner.","12 Bd Jean Rose, 77100 Meaux",etoile agent guichet paperasse souci administratif vai service accompagnement personnel bien diagonal lien entrer acteur parcours emploi chercheur emploi mieux ... conseiller genre formation censé,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"12 Bd Jean Rose, 77100 Meaux"
1,Je suis allé dans cette agence ou je suis inscrit pour une demande d'information. J'ai eu une personne qui m'a pris de haut et ne m'a presque pas regardé à la limite du mépris. Pourtant il n'y avait personne dans l'agence. Je n'irai pas les déranger la prochaine fois.,"12 Bd Jean Rose, 77100 Meaux",agence demande information haut presque limite mépris pourtant agence prochain fois,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"12 Bd Jean Rose, 77100 Meaux"
1,Grand parking pour les gens véhiculés Beaucoup d'attente chez pôle emploi pour un rdv 30minutes de retard systématique,"12 Bd Jean Rose, 77100 Meaux",grand parking beaucoup attente pôle rendez-vous 30minute retard systématique,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"12 Bd Jean Rose, 77100 Meaux"
1,"Je n'ai jamais vue un centre d'emploi avec un concentrer d incompetence comme celui la!!  Ils ne servent a rien et quand ils veulent bien transmettre un minimum d information, elle est soit mauvaise soit inutile!","12 Bd Jean Rose, 77100 Meaux",jamais centre emploi incompetence servir rien bien minimum information mauvais inutile,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"12 Bd Jean Rose, 77100 Meaux"
1,"Incompétence totale, j’ai contacté plusieurs fois ma « conseillère » par mail pour avoir un RDV assez urgent. Aucun retour en trois semaines ! En plus de ça, impossible de l’avoir en ligne.","12 Bd Jean Rose, 77100 Meaux",incompétence total fois conseiller mail rendez-vous urgent aucun semaine impossible ligne,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"12 Bd Jean Rose, 77100 Meaux"
1,"""Votre demande d'allocations est : Incomplète et ne peut être traitée. Nous n’avons toujours pas reçu les justificatifs demandés.""  Je suis bloqué sans aucune indemnisation depuis 3 mois... personne s'occupe de mon dossier","12 Bd Jean Rose, 77100 Meaux",demande allocation incomplet justificatif aucun indemnisation mois ... dossier,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"12 Bd Jean Rose, 77100 Meaux"
3,"Autant les personnes à l'accueil sont super, je n'est vraiment rien à y redire. Mais je n'arrive toujours pas à comprendre pourquoi les personne que l'on a au téléphone sont aussi mal poli et imbu de leurs personnes. Faut-il leur Rapeler qu'ils parlent à des êtres humains comme eux ? Faut-il leurs faire Rapeler que leurs travaille consiste à orienter et informer au mieux la personne au téléphone et non la mépriser ? Et le pire c'est lorsque qu'on leur dit vous êtes comme même enregistrer ils vous repondent et alors vous allez faire quoi ? Autant vous dire  qu'il y a des personne qui cherchent du travail dans ce domaine et qui le ferait certainement mieux que ces personnes.","12 Bd Jean Rose, 77100 Meaux",autant accueil vraiment rien téléphone mal poli imbu humain faire travaille mieux téléphone non mépriser pire autant travail domaine certainement mieux,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"12 Bd Jean Rose, 77100 Meaux"
2,"dossier bloqué et je n'ai toujours pas eu mon indemnisation de septembre. Histoire d'attestation employeur non fourni en fév. 2014 où j'avais travaillé pour 95 euros chez un particulier !! ARE fini mi-août 2016. Pole emploi m'enlève de la liste des demandeurs d'emploi le 1er sept. 2016. Je trouve un CUI 1er sept.2016, fin CUI août 2018 et là ça bloque pour avoir les nouveaux droits car sur les anciens, je n'ai pas fourni cette attestation employeur. Pense que j'ai eu un trop-perçu...Oui je percevais 158 euros/mois pour une perte d'un emploi chez un particulier. Aujourd'hui, je devrai avoir bien plus, mais curieusement on gratte pour ne rien donner. Emails interposés. Dépôt de réclamation. Je vais devoir me déplacer.","12 Bd Jean Rose, 77100 Meaux",dossier indemnisation septembre histoire attestation employeur non fév 2014 euro particulier mi-août 2016 pole liste demandeur emploi sept. 2016 cui fin cui août 2018 bloqu droit ancien attestation employeur trop percevoir ... oui 158 euro mois perte emploi particulier aujourd'hui bien rien email dépôt réclamation,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"12 Bd Jean Rose, 77100 Meaux"
3,"Ya une tension palpable la bas On sent que les gens sont à bouts de nerfs , aigris et frustrés. Les horaires ont changés , ca n'ouvre que jusqu'à 13h maintenant. L'après-midi est réservé à ceux qui ont RDV. Ça n arrange pas tout le monde mais bon apparemment on n'a pas notre mot à dire.","12 Bd Jean Rose, 77100 Meaux",tension palpable bout nerf horaire 13h après-midi monde bon apparemment mot,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"12 Bd Jean Rose, 77100 Meaux"
1,"Accueil très moyen comme tous les pôles emploi, ce n'est pas grzce a eux que nous trouvons du travail, une directrice très moyenne","12 Bd Jean Rose, 77100 Meaux",accueil moyen pôle emploi grzce travail directrice moyen,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"12 Bd Jean Rose, 77100 Meaux"
5,Très bonne agence Pôle Emploi ont est très es bien accueillis quelque soit le service demander rien de négatif tout se passe toujours très bien les horaires ont changé il faut s’adapter tout simplement l’agence nationale pour l’emploi et rien d’autre,"12 Bd Jean Rose, 77100 Meaux",bon agence pôle emploi bien service rien négatif bien horaire simplement agence national emploi rien,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"12 Bd Jean Rose, 77100 Meaux"
1,Franchement ils servent à rien depuis mon inscription j’ai vu mon conseiller une fois est c’est très rare de trouvé un travaille  avec eux autant se débrouiller seule.,"12 Bd Jean Rose, 77100 Meaux",franchement rien inscription conseiller fois rare travaille autant,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"12 Bd Jean Rose, 77100 Meaux"
1,Aujourd'hui  à l´accueil  une jeune fille au cheveux bouclé très désagréable!!!!!!!,"12 Bd Jean Rose, 77100 Meaux",aujourd'hui l´accueil jeune fille cheveux bouclé désagréable,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"12 Bd Jean Rose, 77100 Meaux"
5,Bâtiment accueillant et clair. Acceuil bien organisé et chaleureux. Personnel à l'écoute des gens qui se preseprésentent. Une organisation bien organisée.,"12 Bd Jean Rose, 77100 Meaux",bâtiment clair bien chaleureux personnel écoute preseprésentent organisation bien,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"12 Bd Jean Rose, 77100 Meaux"
1,Des personnes incompétentes avec une Direction générale  Impplaccable voir inhumaines. Elle refuse de recevoir des personnes en difficulté,"12 Bd Jean Rose, 77100 Meaux",incompétent direction général inhumain difficulté,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"12 Bd Jean Rose, 77100 Meaux"
2,Pas de suivi pas d'aide pour trouver un emploi ou une forma il existe des formations pouvant être faite suite à une inscription pôle emploi pourtant rien n'est proposé...,"12 Bd Jean Rose, 77100 Meaux",suivi aide emploi former formation suite inscription pôle emploi pourtant rien ...,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"12 Bd Jean Rose, 77100 Meaux"
